Distributor,Customer Name,City,Country,Latitude,Longitude,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year,Name of Sales Rep,Manager,Sales Team,Sales_Level
Kozey-Emmerich ,Lindgren-Simonis Pharmacy,Neumarkt,Germany,49.2833,11.4667,Hospital,Government,Palodizem,Mood Stabilizers,,201,723600,July,2019,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,"Parker, Green and Emmerich Pharmacy",Frankfurt (Oder),Germany,,14.55,Hospital,Government,Apronazol,Antibiotics,160,472,,July,2019,Stella Given,Alisha Cordwell,Charlie,High
Koss   ,Boyer and Sons ,Greifswald,Germany,54.0833,13.3833,Pharmacy,Institution,Sumanazole,Analgesics,80,529,42320,July,2019,Abigail Thompson,Tracy Banks,Bravo,High
Gerlach LLC ,Kihn Group ,Kleve,Germany,51.79,6.14,Pharmacy,Institution,Flutacerol,Analgesics,50,745,37250,July,2019,Steve Pepple,,Bravo,High
Erdman  ,Kihn Group Pharmaceutical Limited,Norderstedt,Germany,53.7064,10.0103,Hospital,Government,Dantolac Pazocor,Analgesics,2,578,1156,July,2019,Daniel Gates,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Rohan Inc Pharmaceutical Limited,Amberg,Germany,,11.8483,Pharmacy,Retail,Raparidol,Mood Stabilizers,128,187,,July,2019,Sheila Stones,Britanny Bold,Delta,Medium
Erdman  ,"Kutch, Daniel and Ortiz Pharm",Gummersbach,Germany,51.0333,7.5667,Hospital,Private,Claripenem,Antibiotics,480,448,215040,July,2019,Erica Jones,James Goodwill,Alfa,High
Koss   ,Leannon-West ,Rösrath,Germany,50.9,7.1833,Hospital,Private,Alpharolac,Antipiretics,300,533,159900,July,2019,Steve Pepple,Tracy Banks,Bravo,High
Gerlach LLC ,Mann-Waelchi Pharma Plc,Ulm,Germany,48.3984,9.9916,Hospital,Private,Cephovelam,Mood Stabilizers,5,542,2710,July,2019,Stella Given,,Charlie,Low
Gerlach LLC ,"Crist, Wisoky and Nolan Pharm",Bielefeld,Germany,52.0167,8.5333,Hospital,Government,Feruprazole,Mood Stabilizers,20,115,2300,July,2019,Abigail Thompson,Tracy Banks,Bravo,Low
Koss   ,Lockman Ltd Pharm,Mettmann,Germany,51.25,6.9667,Pharmacy,Retail,Immurenol Temarate,Antipiretics,,303,606,July,2019,Alan Ray,James Goodwill,Alfa,Low
Erdman  ,"Koch, Borer and Hagenes Pharm",Waiblingen,Germany,48.8303,9.3169,Hospital,Private,Sevoderm,Antipiretics,,663,,July,2019,,,Charlie,Medium
Koss   ,"Steuber, Hills and Botsford Pharma Plc",Schmallenberg,Germany,51.1333,8.3,Pharmacy,Institution,Abtasol,Antiseptics,360,754,271440,July,2019,Sheila Stones,Britanny Bold,Delta,High
Koss   ,Vandervort LLC Pharm,Stade,Germany,53.6008,9.4764,Pharmacy,Retail,Atrabicin Alkerotec,Antiseptics,10,249,2490,July,2019,Abigail Thompson,Tracy Banks,Bravo,Low
Koss   ,Weber Ltd Pharmaceutical Ltd,Merseburg,Germany,51.3544,11.9928,Hospital,Private,Tacrodomide,Antipiretics,2,420,840,July,2019,Morris Garcia,Tracy Banks,Bravo,Low
Koss   ,West Group Pharm,Langenfeld,Germany,51.1167,6.95,Pharmacy,Institution,Microroban Afatigomar,Antimalarial,-30,478,-14340,July,2019,Jessica Smith,Britanny Bold,Delta,Low
Koss   ,Buckridge Inc Pharmaceutical Limited,Senftenberg,Germany,51.5167,14.0167,Hospital,Government,Xenaminphen,Antimalarial,50,195,,July,2019,Steve Pepple,Tracy Banks,Bravo,Medium
Gerlach LLC ,Block-Romaguera Pharmacy,Werl,Germany,51.5528,7.9139,Hospital,Private,Tacrodomide,Antipiretics,60,420,25200,July,2019,Steve Pepple,Tracy Banks,Bravo,High
Gerlach LLC ,Corkery-Kovacek Pharma Plc,Frankfurt,Germany,50.1136,8.6797,Pharmacy,Institution,Agalsiline,Mood Stabilizers,50,64,3200,July,2019,Daniel Gates,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Wolff Group Pharmaceutical Ltd,Alsdorf,Germany,50.8744,6.1615,Hospital,Private,Formolovir Amanferon,Analgesics,20,191,3820,July,2019,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,Denesik-Hintz Pharmaceutical Limited,Dülmen,Germany,51.8308,7.2783,Hospital,Government,Epzipitant,Analgesics,3,778,,July,2019,Thompson Crawford,James Goodwill,Alfa,Low
Koss   ,Rutherford and Sons Pharm,Meppen,Germany,52.6906,7.291,Hospital,Government,Factofribrate,Mood Stabilizers,,99,,July,2019,Erica Jones,James Goodwill,Alfa,Low
Koss   ,"Daniel, Baumbach and Nitzsche ",Steinheim am Main,Germany,50.1257,8.83,Hospital,Private,Kiovax Tercorolac,Analgesics,100,722,72200,July,2019,Jimmy Grey,Alisha Cordwell,Charlie,High
Koss   ,Denesik-Hintz Pharmaceutical Limited,Dülmen,Germany,51.8308,7.2783,Hospital,Government,Afretosine,Mood Stabilizers,98,404,39592,July,2019,Anne Wu,Britanny Bold,Delta,High
Koss   ,"Corkery, Trantow and Ferry Pharm",Hildesheim,Germany,52.15,9.95,Hospital,Private,Alglutriptan,Analgesics,-100,301,-30100,July,2019,Abigail Thompson,Tracy Banks,Bravo,Low
Koss   ,Lockman-Welch ,Kiel,Germany,54.3233,10.1394,Hospital,Government,Requimadin,Antimalarial,1,408,408,July,2019,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,Collins-Schmidt Pharmaceutical Limited,Bretten,Germany,49.0364,8.7061,Pharmacy,Institution,Adrecetam Barazoxane,Antimalarial,10,24,240,July,2019,Jimmy Grey,Alisha Cordwell,Charlie,Low
Koss   ,Pfeffer-Hodkiewicz Pharm,Pulheim,Germany,51,6.8,Pharmacy,Retail,Testant,Mood Stabilizers,480,488,234240,July,2019,Steve Pepple,Tracy Banks,Bravo,High
Gerlach LLC ,Pfeffer-Hodkiewicz Pharm,Pulheim,Germany,51,6.8,Pharmacy,Retail,Raparidol,Mood Stabilizers,-550,187,-102850,July,2019,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Kunze PLC Pharma Plc,Eisenach,Germany,,10.3244,Hospital,Government,Sucprine Specbalamin,Antiseptics,,182,46592,July,2019,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Ward Group Pharma Plc,Barsinghausen,Germany,52.3031,9.4606,Pharmacy,Retail,Kinerinex,Antiseptics,20,647,12940,July,2019,,Britanny Bold,Delta,Medium
Gerlach LLC ,Mraz-Kutch Pharma Plc,Butzbach,Germany,50.4367,8.6622,Pharmacy,Retail,Diprotaine,Antiseptics,100,318,31800,July,2019,Daniel Gates,Alisha Cordwell,Charlie,High
Gerlach LLC ,"Kertzmann, Quitzon and Harris Pharmaceutical Limited",Forst,Germany,51.7333,14.6333,Pharmacy,Retail,Sumanazole,Analgesics,10,529,,July,2019,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,Carter-Conn Pharmaceutical Ltd,Günzburg,Germany,48.4525,10.2711,Pharmacy,Institution,Flutacerol,Analgesics,3,745,,July,2019,Jimmy Grey,,Charlie,Low
Koss   ,Streich PLC Pharm,Radolfzell am Bodensee,Germany,47.7369,8.9697,Hospital,Private,Cephovelam,Mood Stabilizers,20,542,10840,July,2019,Mary Gerrard,Britanny Bold,Delta,Medium
Koss   ,Hill Ltd Pharmaceutical Limited,Augsburg,Germany,48.3717,10.8983,Hospital,Government,Aprerase,Antipiretics,40,726,29040,July,2019,Anne Wu,Britanny Bold,Delta,High
Koss   ,Kertzmann-Ward Pharmaceutical Limited,Goslar,Germany,51.906,10.4292,Pharmacy,Retail,Tesnorphine Silotamine,Antibiotics,,319,31900,July,2019,Jessica Smith,Britanny Bold,Delta,Low
Koss   ,Bosco-Marquardt Pharmaceutical Limited,Brandenburg,Germany,52.4117,12.5561,Hospital,Government,Flutacerol,Analgesics,1,745,745,July,2019,Steve Pepple,Tracy Banks,Bravo,Low
Erdman  ,Mills Inc Pharmaceutical Ltd,Emsdetten,Germany,52.1728,,Hospital,Private,Dasagestin,Analgesics,20,386,7720,July,2019,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Kozey-Emmerich ,Würselen,Germany,50.8247,6.1275,Hospital,Government,Eproline,Antibiotics,24,780,18720,July,2019,Abigail Thompson,Tracy Banks,Bravo,Medium
Koss   ,"Zieme, Doyle and Kunze Pharmacy",Tuttlingen,Germany,47.985,8.8233,Pharmacy,Retail,Topipizole,Mood Stabilizers,168,368,,July,2019,Stella Given,Alisha Cordwell,Charlie,High
Koss   ,"Wisozk, Brekke and Bartoletti ",Sonneberg,Germany,50.35,11.1667,Hospital,Government,Amcibax Amcikeran,Analgesics,2,319,638,July,2019,Steve Pepple,Tracy Banks,Bravo,Low
Gerlach LLC ,Romaguera-Fay Pharmaceutical Ltd,Langen,Germany,49.9893,8.6803,Hospital,Government,Symdocet,Antipiretics,60,470,28200,July,2019,Stella Given,Alisha Cordwell,Charlie,High
Koss   ,"Koelpin, Luettgen and Abernathy Pharmaceutical Ltd",Mörfelden-Walldorf,Germany,49.9896,8.5661,Hospital,Private,Vibratosine Alemtrace,Antibiotics,200,269,53800,July,2019,Anne Wu,Britanny Bold,Delta,High
Gerlach LLC ,Purdy Ltd Pharm,Korbach,Germany,51.2719,8.8731,Pharmacy,Retail,Finanel,Antimalarial,10,206,2060,July,2019,Mary Gerrard,,Delta,Low
Erdman  ,Bayer LLC ,Rudolstadt,Germany,,11.3275,Hospital,Private,Dantolac Pazocor,Analgesics,5,578,2890,July,2019,Mary Gerrard,Britanny Bold,Delta,Low
Koss   ,Tillman Group Pharmaceutical Limited,Geilenkirchen,Germany,50.9653,6.1194,Hospital,Government,Microroban Afatigomar,Antimalarial,24,478,11472,July,2019,Stella Given,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,Kling Inc ,Itzehoe,Germany,53.925,9.5164,Hospital,Private,Kiovax Tercorolac,Analgesics,2,722,1444,July,2019,,James Goodwill,Alfa,Low
Gerlach LLC ,Block-Romaguera Pharmacy,Werl,Germany,51.5528,7.9139,Hospital,Private,Interfestar,Antibiotics,5,62,310,July,2020,Sheila Stones,Britanny Bold,Delta,Low
Erdman  ,Watsica-Kovacek Pharmacy,Hameln,Germany,52.1031,9.36,Pharmacy,Institution,Aldevac,Analgesics,10,26,260,July,2020,Stella Given,Alisha Cordwell,Charlie,Low
Erdman  ,"Gerhold, Mills and Effertz Pharma Plc",Stadthagen,Germany,52.3247,9.2069,Hospital,Private,Lacoplex Hyaluvance,Mood Stabilizers,100,334,33400,July,2020,Alan Ray,,Alfa,High
Lesch   ,"Hammes, Bashirian and Pacocha Pharmacy",Schwelm,Germany,51.2904,7.2972,Pharmacy,Institution,Symbisine Prednimadin,Mood Stabilizers,1,304,304,July,2020,Sheila Stones,Britanny Bold,Delta,Low
Koss   ,"Hahn, Rutherford and Gislason Pharm",Kulmbach,Germany,50.1,11.4333,Pharmacy,Retail,Requimadin,Antimalarial,,408,61200,July,2020,Daniel Gates,Alisha Cordwell,Charlie,Medium
Koss   ,Jakubowski Inc Pharma Plc,Tönisvorst,Germany,51.3208,6.4931,Hospital,Government,Dexmeprazole Transnuvia,Mood Stabilizers,60,180,10800,July,2020,Abigail Thompson,Tracy Banks,Bravo,Medium
Gerlach LLC ,Kreiger Inc Pharm,Salzgitter,Germany,52.1503,10.3593,Hospital,Government,Nevanide Actozide,Antibiotics,100,773,77300,July,2020,Alan Ray,James Goodwill,Alfa,High
Gerlach LLC ,Huels-Klein Pharmaceutical Ltd,Helmstedt,Germany,52.2281,11.0106,Pharmacy,Retail,Trazobalamin,Mood Stabilizers,50,762,38100,July,2020,Morris Garcia,Tracy Banks,Bravo,High
Koss   ,Dach PLC ,Deggendorf,Germany,48.8353,12.9644,Hospital,Private,Halciramine,Antimalarial,12,409,4908,July,2020,Erica Jones,James Goodwill,Alfa,Low
Erdman  ,Bashirian Group Pharmacy,Georgsmarienhütte,Germany,52.2031,8.0447,Pharmacy,Institution,Pentastrin,Antibiotics,15,497,7455,July,2020,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Schulist LLC Pharmaceutical Limited,Neustadt am Rübenberge,Germany,52.5055,9.4636,Pharmacy,Institution,Alpradipine,Analgesics,5,445,2225,July,2020,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,Tillman Group Pharma Plc,Neu-Ulm,Germany,48.3833,10,Hospital,Government,Tetalamide,Antibiotics,,430,430000,July,2020,Anne Wu,Britanny Bold,Delta,Medium
Erdman  ,"Buckridge, Dach and Carroll ",Friedrichshafen,Germany,47.6542,9.4792,Pharmacy,Retail,Zynosine,Antimalarial,40,74,2960,July,2020,,Britanny Bold,Delta,Low
Gerlach LLC ,Botsford and Sons Pharma Plc,Bad Hersfeld,Germany,50.8683,9.7067,Hospital,Government,Kinenadryl,Antipiretics,,782,7820,July,2020,Alan Ray,James Goodwill,Alfa,Medium
Gerlach LLC ,Terry-Kub Pharma Plc,Weimar,Germany,50.9833,11.3167,Pharmacy,Retail,Propralamide Dexlanzolam,Mood Stabilizers,80,391,31280,July,2020,Mary Gerrard,Britanny Bold,Delta,High
Erdman  ,Crona PLC Pharmaceutical Ltd,Schloß Holte-Stukenbrock,Germany,51.8833,8.6167,Pharmacy,Institution,Imiformin Transmunex,Antibiotics,20,400,8000,July,2020,Morris Garcia,Tracy Banks,Bravo,Medium
Gerlach LLC ,"Kuphal, D'Amore and Bode Pharmacy",Wesseling,Germany,50.8207,6.9786,Hospital,Government,Trazobalamin,Mood Stabilizers,5,762,3810,July,2020,Steve Pepple,Tracy Banks,Bravo,Low
Lesch   ,Kozey Ltd Pharmacy,Stralsund,Germany,54.3,13.0833,Pharmacy,Retail,Presetron,Mood Stabilizers,10,216,2160,July,2020,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Bashirian Group ,Pforzheim,Germany,48.895,8.705,Pharmacy,Institution,Aggrakine,Antiseptics,30,47,1410,July,2020,Jessica Smith,Britanny Bold,Delta,Low
Koss   ,Buckridge-Davis Pharmaceutical Limited,Forchheim,Germany,49.7197,11.0581,Hospital,Private,Claripenem,Antibiotics,100,448,,July,2020,Alan Ray,James Goodwill,Alfa,High
Gerlach LLC ,"Kirlin, Hamill and Dickinson Pharma Plc",Weißenburg,Germany,49.0306,10.9719,Pharmacy,Retail,Argalazine Abostryl,Antipiretics,5,628,3140,July,2020,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,Koss-Beier Pharmacy,Roth,Germany,49.2461,11.0911,Hospital,Government,Halciramine,Antimalarial,4,409,1636,July,2020,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,Hill-Daniel ,Derne,Germany,51.6667,7.6167,Hospital,Government,Magneprex,Antimalarial,5,187,935,July,2020,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Mills Inc Pharmacy,Bremen,Germany,53.1153,8.7975,Pharmacy,Retail,Albudazole Erobloc,Antiseptics,,563,5630,July,2020,Anne Wu,Britanny Bold,Delta,Medium
Koss   ,"Watsica, Larson and Labadie Pharmaceutical Ltd",Nettetal,Germany,51.3167,6.2833,Hospital,Private,Topifribrate,Analgesics,12,621,7452,July,2020,Mary Gerrard,Britanny Bold,Delta,Low
Kozey-Emmerich ,Heller-Abernathy Pharma Plc,Heide,Germany,54.1961,9.0933,Pharmacy,Retail,Testant,Mood Stabilizers,500,488,244000,July,2020,Erica Jones,James Goodwill,Alfa,High
Gerlach LLC ,Leannon-West ,Rösrath,Germany,50.9,7.1833,Hospital,Private,Presetron,Mood Stabilizers,10,216,2160,July,2020,Abigail Thompson,,Bravo,Low
Gerlach LLC ,"Buckridge, Hand and Hyatt ",Dinslaken,Germany,51.5667,6.7333,Pharmacy,Institution,Requimadin,Antimalarial,25,408,10200,July,2020,Stella Given,Alisha Cordwell,Charlie,Medium
Erdman  ,Fritsch LLC Pharm,Biberach,Germany,,9.7886,Hospital,Government,Dorzovorin Pentadarone,Antimalarial,4,164,656,July,2020,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,Murray PLC ,Wesel,Germany,51.6586,6.6178,Pharmacy,Retail,Ketastadil,Analgesics,20,763,15260,July,2020,Thompson Crawford,James Goodwill,Alfa,Medium
Lesch   ,Barrows-Kohler Pharm,Hamburg,Germany,53.55,10,Hospital,Private,Alarudin Azarolac,Mood Stabilizers,350,567,198450,July,2020,Abigail Thompson,Tracy Banks,Bravo,High
Gerlach LLC ,"Effertz, Heaney and Tillman Pharma Plc",Bad Nauheim,Germany,50.3667,8.75,Hospital,Government,Atrabicin Alkerotec,Antiseptics,20,249,4980,July,2020,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Mayert-Weber ,Homburg,Germany,49.3167,7.3333,Pharmacy,Retail,Choriotrisin,Antibiotics,20,591,11820,July,2020,Daniel Gates,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,"Torphy, Pfeffer and Jakubowski Pharmaceutical Ltd",Leipzig,Germany,51.35,12.3833,Pharmacy,Retail,Abobozolid,Antimalarial,100,75,7500,July,2020,Jimmy Grey,Alisha Cordwell,Charlie,Low
Lesch   ,"Sanford, Franecki and Greenholt Pharma Plc",Waltrop,Germany,51.6167,7.3833,Hospital,Government,Testant,Mood Stabilizers,143,488,69784,July,2020,Sheila Stones,Britanny Bold,Delta,High
Gerlach LLC ,"Casper, Hyatt and Jakubowski Pharmacy",Minden,Germany,52.2883,8.9167,Hospital,Government,Choriogestrel,Antiseptics,3,347,1041,July,2020,Daniel Gates,Alisha Cordwell,Charlie,Low
Gerlach LLC ,"Hirthe, Williamson and Macejkovic ",Schwandorf,Germany,49.3236,12.0993,Pharmacy,Retail,Decidenu Galantrigine,Antipiretics,,590,29500,July,2020,Anne Wu,Britanny Bold,Delta,Medium
Gerlach LLC ,"Schinner, Gaylord and Treutel Pharmacy",Hamm,Germany,51.6667,7.8167,Pharmacy,Retail,Tesnorphine Silotamine,Antibiotics,,319,3190,July,2020,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,Kozey-Schroeder Pharma Plc,Langenhagen,Germany,52.4394,9.74,Pharmacy,Retail,Adriacaine,Mood Stabilizers,15,361,5415,July,2020,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,"Crist, Wisoky and Nolan Pharmaceutical Limited",Wermelskirchen,Germany,51.1392,7.2051,Hospital,Government,Requimadin,Antimalarial,4,408,1632,July,2020,Thompson Crawford,James Goodwill,Alfa,Low
Erdman  ,Pfannerstill Group ,Calw,Germany,48.7144,8.7375,Hospital,Private,Aquamycin Lacoran,Analgesics,125,345,43125,July,2020,Anne Wu,Britanny Bold,Delta,High
Koss   ,Ward Group Pharm,Mönchengladbach,Germany,,6.4333,Hospital,Private,Lactubucil,Antipiretics,40,585,23400,July,2020,Steve Pepple,Tracy Banks,Bravo,Medium
Gerlach LLC ,Paucek PLC ,Espelkamp,Germany,52.3772,8.6328,Pharmacy,Retail,Dasagestin,Analgesics,1,386,386,July,2020,Thompson Crawford,James Goodwill,Alfa,Low
Erdman  ,Ward Group Pharm,Mönchengladbach,Germany,51.2,6.4333,Hospital,Private,Lansopril Acribax,Antipiretics,10,492,4920,July,2020,Steve Pepple,Tracy Banks,Bravo,Low
Gerlach LLC ,McDermott Inc Pharmacy,Frankenthal,Germany,49.5333,8.35,Hospital,Private,Dexmeprazole Transnuvia,Mood Stabilizers,10,180,1800,July,2020,Anne Wu,,Delta,Low
Gerlach LLC ,Steuber Ltd Pharm,Gera,Germany,50.8782,12.0824,Hospital,Government,Abranatal Lysoprosate,Antiseptics,10,681,6810,July,2020,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,Heidenreich Group Pharm,Mannheim,Germany,49.4878,8.4661,Hospital,Government,Apronazol,Antibiotics,,472,,July,2020,Alan Ray,James Goodwill,Alfa,Medium
Gerlach LLC ,"McClure, Zemlak and Dibbert Pharmacy",Beckum,Germany,51.7558,8.0408,Hospital,Private,Xenaderal,Mood Stabilizers,,311,279900,July,2020,Jimmy Grey,Alisha Cordwell,Charlie,Low
Erdman  ,"Kutch, Daniel and Ortiz Pharm",Gummersbach,Germany,51.0333,7.5667,Hospital,Private,Magnemunex,Antiseptics,,689,1033500,July,2020,Jessica Smith,Britanny Bold,Delta,Medium
Erdman  ,Barrows Inc Pharmaceutical Limited,Speyer,Germany,49.3194,8.4311,Pharmacy,Retail,Aggretisol,Antimalarial,10,262,2620,July,2020,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,Mraz Group Pharma Plc,Hohen Neuendorf,Germany,52.6667,13.2831,Hospital,Private,Clindaracil,Analgesics,2,173,346,July,2020,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,Fahey-Prosacco Pharmacy,Jena,Germany,50.9272,11.5864,Hospital,Government,Claricriptine Adaferol,Antibiotics,5,33,165,July,2020,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,"Reinger, Kihn and Goyette Pharmaceutical Limited",Overath,Germany,50.95,7.3,Hospital,Government,Dorzovorin Pentadarone,Antimalarial,5,164,820,July,2020,Sheila Stones,Britanny Bold,Delta,Low
Koss   ,Purdy Ltd Pharm,Korbach,Germany,51.2719,8.8731,Pharmacy,Retail,Megenorphine,Antimalarial,10,402,,July,2020,Steve Pepple,Tracy Banks,Bravo,Low
Gerlach LLC ,"Casper, Hyatt and Jakubowski Pharmaceutical Ltd",Neuburg,Germany,48.7333,11.1833,Pharmacy,Institution,Rositroban,Mood Stabilizers,70,481,33670,July,2020,Anne Wu,Britanny Bold,Delta,High
Erdman  ,"Haag, Bradtke and Terry Pharm",Hanau,Germany,50.1328,8.9169,Hospital,Government,Victomine,Antimalarial,,705,338400,July,2020,Abigail Thompson,Tracy Banks,Bravo,Medium
Erdman  ,Graham and Sons Pharma Plc,Bad Salzungen,Germany,50.8117,10.2333,Pharmacy,Institution,Tacrodomide,Antipiretics,,420,67200,July,2020,Daniel Gates,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,Prohaska-Kuhic Pharmaceutical Limited,Wittmund,Germany,53.5747,7.7808,Hospital,Private,Duraprazole Agalsixolol,Antiseptics,12,375,4500,July,2020,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Raynor-Graham ,Wedel,Germany,53.5833,9.7,Pharmacy,Retail,Apromin,Antiseptics,10,375,,July,2020,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,"Nitzsche, Effertz and Maggio Pharmaceutical Limited",Northeim,Germany,51.7067,10.0011,Pharmacy,Retail,Amavirase,Antipiretics,72,487,,July,2020,Thompson Crawford,James Goodwill,Alfa,High
Gerlach LLC ,"Parker, Green and Emmerich Pharma Plc",Baesweiler,Germany,50.9,6.1833,Pharmacy,Retail,Lansostral Acgestin,Antiseptics,10,627,6270,July,2020,Stella Given,Alisha Cordwell,Charlie,Low
Koss   ,Rosenbaum-Tromp Pharmacy,Lüdenscheid,Germany,51.2198,7.6273,Hospital,Private,Xenaminphen,Antimalarial,10,195,1950,July,2020,Thompson Crawford,James Goodwill,Alfa,Low
Koss   ,Harris-Conroy Pharm,Oelde,Germany,51.8258,8.1436,Pharmacy,Retail,Sevotrana Tiafoxin,Analgesics,120,460,55200,July,2020,Erica Jones,James Goodwill,Alfa,High
Gerlach LLC ,Hansen Group Pharmacy,Warendorf,Germany,51.9539,7.9933,Hospital,Government,Allomenda,Antipiretics,40,487,19480,July,2020,Alan Ray,James Goodwill,Alfa,Medium
Gerlach LLC ,Kuhic LLC ,Schleswig,Germany,54.5153,9.5697,Pharmacy,Retail,Topipizole,Mood Stabilizers,20,368,7360,July,2020,Steve Pepple,Tracy Banks,Bravo,Low
Gerlach LLC ,"Parker, Green and Emmerich Pharmacy",Frankfurt (Oder),Germany,52.35,14.55,Hospital,Government,Rositroban,Mood Stabilizers,20,481,9620,July,2020,Alan Ray,James Goodwill,Alfa,Medium
Erdman  ,"Hirthe, Williamson and Macejkovic Pharmacy",Landshut,Germany,48.5397,12.1508,Hospital,Government,Interfestar,Antibiotics,50,62,3100,July,2020,Stella Given,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Wolff Group Pharmaceutical Ltd,Alsdorf,Germany,50.8744,6.1615,Hospital,Private,Apromin,Antiseptics,3,375,,July,2020,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,Jacobs-Jones Pharma Plc,Schwedt (Oder),Germany,53.0631,14.2831,Pharmacy,Retail,Pitodomide,Antimalarial,5,24,120,July,2020,Daniel Gates,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Kihn Group Pharmaceutical Limited,Norderstedt,Germany,53.7064,10.0103,Hospital,Government,Dorzovorin Pentadarone,Antimalarial,20,164,,July,2020,Stella Given,Alisha Cordwell,Charlie,Low
Erdman  ,"Kub, Von and Herzog Pharmaceutical Limited",Freudenstadt,Germany,48.4633,8.4111,Hospital,Private,Panpion,Antiseptics,672,692,,July,2020,Jessica Smith,Britanny Bold,Delta,High
Gerlach LLC ,Legros-Runte Pharmaceutical Ltd,Baden-Baden,Germany,48.7619,8.2408,Hospital,Government,Thalilamide,Antibiotics,40,615,24600,July,2020,Morris Garcia,Tracy Banks,Bravo,High
Gerlach LLC ,Skiles-McKenzie Pharmaceutical Limited,Westerstede,Germany,53.25,7.9167,Hospital,Government,Darlofen,Antipiretics,50,577,28850,July,2020,Thompson Crawford,James Goodwill,Alfa,High
Koss   ,Mante-Grady Pharma Plc,Sonthofen,Germany,47.5142,10.2817,Hospital,Private,Tiaracil,Antipiretics,200,162,32400,July,2020,Morris Garcia,Tracy Banks,Bravo,High
Koss   ,"Paucek, Keeling and Bruen Pharma Plc",Sankt Wendel,Germany,49.4667,7.1667,Hospital,Government,Ibruferon,Antiseptics,300,82,24600,July,2020,Abigail Thompson,Tracy Banks,Bravo,High
Koss   ,Homenick-Larson Pharmaceutical Ltd,Bergkamen,Germany,51.6167,7.6333,Hospital,Government,Alemtuvatol Megalinum,Analgesics,15,682,10230,July,2020,Abigail Thompson,Tracy Banks,Bravo,Medium
Gerlach LLC ,"Hahn, Rutherford and Gislason Pharm",Kulmbach,Germany,50.1,11.4333,Pharmacy,Retail,Adalatamine,Antiseptics,,794,285840,July,2020,Alan Ray,James Goodwill,Alfa,Medium
