Distributor,Customer Name,City,Country,Latitude,Longitude,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year,Name of Sales Rep,Manager,Sales Team,Sales_Level
Erdman  ,Hoeger Ltd ,Heidenheim,Germany,48.6761,10.1544,Pharmacy,Retail,Kinovatol,Analgesics,10.0,370,3700.0,May,2017,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,Feest-Roob Pharmaceutical Limited,Osterode,Germany,51.7286,10.2522,Pharmacy,Institution,Ceftatana Serolamide,Antipiretics,10.0,595,5950.0,May,2017,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,Collins-Schmidt Pharma Plc,Marburg,Germany,50.8167,8.7667,Pharmacy,Retail,Ciclonazol,Antiseptics,48.0,121,5808.0,May,2017,Sheila Stones,Britanny Bold,Delta,Low
Lockman  ,"Funk, Ratke and Heaney ",Bad Dürkheim,Germany,49.4618,8.1724,Pharmacy,Retail,Lansostral Acgestin,Antiseptics,210.0,627,131670.0,May,2017,Jessica Smith,Britanny Bold,Delta,High
Gerlach LLC ,Walter Ltd Pharmaceutical Limited,Neubrandenburg,Germany,53.5569,13.2608,Pharmacy,Institution,Lacoplex Hyaluvance,Mood Stabilizers,5.0,334,1670.0,May,2017,Anne Wu,Britanny Bold,Delta,Low
Kozey-Emmerich ,Schaefer Group ,Olpe,Germany,51.0289,7.8514,Pharmacy,Institution,Travosoline Capolac,Antipiretics,60.0,610,36600.0,May,2017,Anne Wu,Britanny Bold,Delta,High
Gerlach LLC ,Rowe PLC ,Lörrach,Germany,47.6156,7.6614,Hospital,Private,Enzastryl,Antiseptics,20.0,26,520.0,May,2017,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,Osinski-Collins Pharma Plc,Potsdam,Germany,52.4,13.0667,Hospital,Government,Abilovir Aprotasol,Antipiretics,20.0,269,5380.0,May,2017,Steve Pepple,Tracy Banks,Bravo,Low
Gerlach LLC ,Rohan Inc Pharmaceutical Limited,Amberg,Germany,49.4444,11.8483,Pharmacy,Retail,Afretosine,Mood Stabilizers,10.0,404,4040.0,May,2017,Mary Gerrard,Britanny Bold,Delta,Low
Erdman  ,"Cormier, Dietrich and Zulauf Pharmacy",Riesa,Germany,51.3081,13.2939,Pharmacy,Institution,Clinolan Pitoletra,Mood Stabilizers,20.0,130,2600.0,May,2017,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,Fritsch LLC Pharm,Biberach,Germany,48.0981,9.7886,Hospital,Government,Ionclotide,Analgesics,10.0,631,6310.0,May,2017,Stella Given,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Hermiston LLC Pharmaceutical Ltd,Weingarten,Germany,47.8078,9.6417,Pharmacy,Retail,Magnemunex,Antiseptics,20.0,689,13780.0,May,2017,Stella Given,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,Wehner-Stehr Pharm,Chemnitz,Germany,50.8333,12.9167,Hospital,Government,Afinitasol,Antipiretics,5.0,286,1430.0,May,2017,Erica Jones,James Goodwill,Alfa,Low
Romaguera-Fay  ,Koss Ltd Pharma Plc,Dingolfing,Germany,48.6333,12.5,Pharmacy,Retail,Spiroderall,Mood Stabilizers,128.0,653,83584.0,May,2017,Thompson Crawford,James Goodwill,Alfa,High
Gerlach LLC ,Crona Group ,Viersen,Germany,51.2556,6.3917,Hospital,Government,Topifribrate,Analgesics,20.0,621,12420.0,May,2017,Stella Given,Alisha Cordwell,Charlie,Medium
Welch-Langworth ,Marquardt-Ryan Pharm,Königswinter,Germany,50.6833,7.1833,Hospital,Government,Immurenol Temarate,Antipiretics,50.0,303,15150.0,May,2017,Thompson Crawford,James Goodwill,Alfa,Medium
Erdman  ,Koss Ltd Pharmaceutical Ltd,Löhne,Germany,52.2,8.7,Pharmacy,Retail,Hepavice,Mood Stabilizers,50.0,140,7000.0,May,2017,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,"Leuschke, Waters and Schowalter Pharmacy",Salzkotten,Germany,51.6708,8.6047,Hospital,Government,Rebedase Aplencor,Mood Stabilizers,3.0,180,540.0,May,2017,Steve Pepple,Tracy Banks,Bravo,Low
Koss   ,"Moen, Murazik and Smith Pharmaceutical Ltd",Ingolstadt,Germany,48.7636,11.4261,Hospital,Government,Ceftatana Serolamide,Antipiretics,20.0,595,11900.0,May,2017,Steve Pepple,Tracy Banks,Bravo,Medium
Gerlach LLC ,Quigley-Heathcote Pharmaceutical Ltd,Lohmar,Germany,50.8415,7.2166,Hospital,Government,Lacoplex Hyaluvance,Mood Stabilizers,2.0,334,668.0,May,2017,Steve Pepple,Tracy Banks,Bravo,Low
Erdman  ,Hill Ltd Pharmaceutical Limited,Augsburg,Germany,48.3717,10.8983,Hospital,Government,Atomorelin,Analgesics,20.0,555,11100.0,May,2017,Daniel Gates,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,Breitenberg-Kuhn ,Duisburg,Germany,51.4322,6.7611,Pharmacy,Institution,Lactubucil,Antipiretics,12.0,585,7020.0,May,2017,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,Dach Ltd Pharma Plc,Karlsruhe,Germany,49.0167,8.4,Hospital,Private,Clinolan Pitoletra,Mood Stabilizers,56.0,130,7280.0,May,2017,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,Schaefer Group ,Olpe,Germany,51.0289,7.8514,Pharmacy,Institution,Spiroderall,Mood Stabilizers,100.0,653,65300.0,May,2017,Jessica Smith,Britanny Bold,Delta,High
Rohan and Sons  ,"Zieme, Doyle and Kunze Pharmacy",Tuttlingen,Germany,47.985,8.8233,Pharmacy,Retail,Proprabax,Analgesics,150.0,64,9600.0,May,2017,Abigail Thompson,Tracy Banks,Bravo,Medium
Gerlach LLC ,Reilly Ltd Pharma Plc,Königsbrunn,Germany,48.2689,10.8908,Hospital,Private,Ultrimax Ultriset,Antiseptics,5.0,269,1345.0,May,2017,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,Will and Sons Pharmacy,Suhl,Germany,50.6106,10.6931,Hospital,Private,Adrecetam Barazoxane,Antimalarial,10.0,24,240.0,May,2017,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,"Wunsch, Mills and Walter Pharm",Kempen,Germany,51.3658,6.4194,Pharmacy,Retail,Clindaracil,Analgesics,50.0,173,8650.0,May,2017,Abigail Thompson,Tracy Banks,Bravo,Medium
Gerlach LLC ,Kihn Group Pharmaceutical Limited,Norderstedt,Germany,53.7064,10.0103,Hospital,Government,Formolovir Amanferon,Analgesics,50.0,191,9550.0,May,2017,Morris Garcia,Tracy Banks,Bravo,Medium
Gerlach LLC ,VonRueden-Adams Pharmaceutical Limited,Fellbach,Germany,48.8086,9.2758,Pharmacy,Institution,Symbiroban,Antibiotics,128.0,122,15616.0,May,2017,Alan Ray,James Goodwill,Alfa,Medium
Gerlach LLC ,"Wiegand, Jast and Yost Pharmaceutical Ltd",Ludwigshafen,Germany,49.4811,8.4353,Pharmacy,Institution,Ceftatana Serolamide,Antipiretics,10.0,595,5950.0,May,2017,Jessica Smith,Britanny Bold,Delta,Low
Lockman  ,Marquardt PLC ,Wetter (Ruhr),Germany,51.3881,7.395,Hospital,Government,Thionide,Analgesics,50.0,113,5650.0,May,2017,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,"Harris, Daugherty and Okuneva Pharmaceutical Limited",Meißen,Germany,51.1636,13.4775,Hospital,Government,Propratecan,Antimalarial,400.0,682,272800.0,May,2017,Morris Garcia,Tracy Banks,Bravo,High
Gerlach LLC ,Hill-Daniel Pharmaceutical Ltd,Neumünster,Germany,54.0714,9.99,Hospital,Government,Algluconium Dorzofoxin,Antibiotics,20.0,611,12220.0,May,2017,Steve Pepple,Tracy Banks,Bravo,Medium
Daugherty-Rempel  ,"Reynolds, Jast and Mante Pharm",Elmshorn,Germany,53.7547,9.6536,Hospital,Government,Quixitriptan Alanesin,Antiseptics,240.0,79,18960.0,May,2017,Alan Ray,James Goodwill,Alfa,Medium
Gerlach LLC ,"Nolan, DuBuque and Schultz ",Oldenburg,Germany,53.1439,8.2139,Hospital,Private,Topifribrate,Analgesics,5.0,621,3105.0,May,2017,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,Marquardt PLC Pharmaceutical Ltd,Offenburg,Germany,48.4708,7.9408,Hospital,Government,Saprodeine Zanprosyn,Antibiotics,3.0,215,645.0,May,2017,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,Purdy Ltd Pharm,Korbach,Germany,51.2719,8.8731,Pharmacy,Retail,Hydroxyprosyn,Antibiotics,2.0,220,440.0,May,2017,Steve Pepple,Tracy Banks,Bravo,Low
Koss   ,"Denesik, Walter and Beatty Pharmacy",Ludwigsfelde,Germany,52.2997,13.2667,Hospital,Private,Ceretosine,Antiseptics,1.0,343,343.0,May,2017,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,Hartmann-Wolf Pharmacy,Wunstorf,Germany,52.4238,9.4359,Pharmacy,Retail,Adtiza Gammaluble,Antibiotics,5.0,452,2260.0,May,2017,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,"Reynolds, Jast and Mante Pharm",Elmshorn,Germany,53.7547,9.6536,Hospital,Government,Cordamectin Actolamin,Antipiretics,40.0,367,14680.0,May,2017,Abigail Thompson,Tracy Banks,Bravo,Medium
Gerlach LLC ,Waelchi LLC Pharmaceutical Limited,Essen,Germany,51.4508,7.0131,Hospital,Private,Alisteride Pemidizem,Antiseptics,2.0,35,70.0,May,2017,Daniel Gates,Alisha Cordwell,Charlie,Low
Gerlach LLC ,"Yundt, Leuschke and Ward ",Wittlich,Germany,49.9869,6.8897,Pharmacy,Institution,Choriogestrel,Antiseptics,20.0,347,6940.0,May,2017,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,"Harris, Daugherty and Okuneva Pharmaceutical Limited",Meißen,Germany,51.1636,13.4775,Hospital,Government,Sevotrana Tiafoxin,Analgesics,45.0,460,20700.0,May,2017,Mary Gerrard,Britanny Bold,Delta,Medium
Crist Inc ,Prohaska-Kuhic Pharma Plc,Pirmasens,Germany,49.2,7.6,Hospital,Government,Metapatch,Antipiretics,960.0,438,420480.0,May,2017,Morris Garcia,Tracy Banks,Bravo,High
Gerlach LLC ,"Torphy, Pfeffer and Jakubowski Pharm",Limburg,Germany,50.3833,8.0667,Pharmacy,Retail,Aquamycin Lacoran,Analgesics,5.0,345,1725.0,May,2017,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,D'Amore and Sons Pharmacy,Lohne,Germany,52.6667,8.2386,Hospital,Government,Factolamide,Antiseptics,7.0,345,2415.0,May,2018,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,"Beer, Kohler and Beatty Pharmacy",Obertshausen,Germany,50.0715,8.8482,Pharmacy,Retail,Kinenadryl,Antipiretics,50.0,782,39100.0,May,2018,Jessica Smith,Britanny Bold,Delta,High
Gerlach LLC ,"Effertz, Heaney and Tillman Pharm",Regensburg,Germany,49.0167,12.0833,Hospital,Government,Amlominphen Dexanovate,Analgesics,5.0,119,595.0,May,2018,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,VonRueden-Adams Pharmaceutical Limited,Fellbach,Germany,48.8086,9.2758,Pharmacy,Institution,Exotropin Empizine,Mood Stabilizers,12.0,785,9420.0,May,2018,Mary Gerrard,Britanny Bold,Delta,Medium
Koss   ,"Romaguera, Moen and Hagenes Pharm",Unterschleißheim,Germany,48.2833,11.5667,Pharmacy,Retail,Alisteride Pemidizem,Antiseptics,20.0,35,700.0,May,2018,Daniel Gates,Alisha Cordwell,Charlie,Low
Koss   ,Rohan Inc Pharm,Weilheim,Germany,47.8333,11.1333,Hospital,Private,Dantocept Ferurenone,Antiseptics,10.0,307,3070.0,May,2018,Mary Gerrard,Britanny Bold,Delta,Low
Koss   ,Goldner-Tillman Pharm,Dachau,Germany,48.2603,11.4342,Hospital,Government,Zithrotrol,Antiseptics,100.0,137,13700.0,May,2018,Mary Gerrard,Britanny Bold,Delta,Medium
Welch-Langworth ,Runolfsson-Powlowski Pharmacy,Crailsheim,Germany,49.1347,10.0706,Hospital,Government,Interzide,Antimalarial,20.0,420,8400.0,May,2018,Morris Garcia,Tracy Banks,Bravo,Medium
Gerlach LLC ,"Rosenbaum, Klein and Herzog Pharma Plc",Parchim,Germany,53.4167,11.8333,Hospital,Government,Tesnorphine Silotamine,Antibiotics,3.0,319,957.0,May,2018,Jessica Smith,Britanny Bold,Delta,Low
Koss   ,"Wisozk, Brekke and Bartoletti ",Sonneberg,Germany,50.35,11.1667,Hospital,Government,Panpion,Antiseptics,1.0,692,692.0,May,2018,Anne Wu,Britanny Bold,Delta,Low
Kozey-Emmerich ,"Casper, Hyatt and Jakubowski Pharmacy",Minden,Germany,52.2883,8.9167,Hospital,Government,Microroban Afatigomar,Antimalarial,5.0,478,2390.0,May,2018,Alan Ray,James Goodwill,Alfa,Low
Koss   ,Rowe PLC Pharm,Verl,Germany,51.8831,8.5167,Pharmacy,Retail,Quiniprosyn,Antiseptics,50.0,445,22250.0,May,2018,Abigail Thompson,Tracy Banks,Bravo,Medium
Koss   ,"Spinka, Schowalter and Conn ",Bergheim,Germany,50.9667,6.65,Pharmacy,Retail,Xenaminphen,Antimalarial,2.0,195,390.0,May,2018,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,Gulgowski-Vandervort Pharm,Rathenow,Germany,52.6,12.3333,Hospital,Private,Alimmethate Insudase,Analgesics,40.0,624,24960.0,May,2018,Jimmy Grey,Alisha Cordwell,Charlie,High
Gerlach LLC ,"Blanda, Stehr and Gleason Pharmaceutical Ltd",Kamen,Germany,51.5917,7.6653,Pharmacy,Institution,Hydroxyprosyn,Antibiotics,150.0,220,33000.0,May,2018,Jessica Smith,Britanny Bold,Delta,High
Gerlach LLC ,Mayert-Weber Pharmaceutical Ltd,Apolda,Germany,51.0247,11.5139,Pharmacy,Institution,Lovepion,Antiseptics,3.0,544,1632.0,May,2018,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,Medhurst-Beer ,Aachen,Germany,50.7762,6.0838,Hospital,Private,Palodizem,Mood Stabilizers,20.0,201,4020.0,May,2018,Thompson Crawford,James Goodwill,Alfa,Low
Daugherty-Rempel  ,"Upton, Abernathy and Goodwin Pharm",Kelkheim (Taunus),Germany,50.138,8.4525,Pharmacy,Retail,Zonixamine Immulinum,Analgesics,30.0,298,8940.0,May,2018,Mary Gerrard,Britanny Bold,Delta,Medium
Gerlach LLC ,Kihn Group Pharmaceutical Limited,Norderstedt,Germany,53.7064,10.0103,Hospital,Government,Acantaine,Antibiotics,5.0,66,330.0,May,2018,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Kreiger Inc Pharm,Salzgitter,Germany,52.1503,10.3593,Hospital,Government,Saprodeine Zanprosyn,Antibiotics,800.0,215,172000.0,May,2018,Stella Given,Alisha Cordwell,Charlie,High
Gerlach LLC ,Bartoletti-Altenwerth Pharm,Aalen,Germany,48.8372,10.0936,Hospital,Private,Alemtuvatol Megalinum,Analgesics,20.0,682,13640.0,May,2018,Daniel Gates,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,"Blanda, Stehr and Gleason Pharmaceutical Ltd",Kamen,Germany,51.5917,7.6653,Pharmacy,Institution,Invisteride Diclomycin,Mood Stabilizers,15.0,452,6780.0,May,2018,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,Buckridge Inc Pharmaceutical Limited,Senftenberg,Germany,51.5167,14.0167,Hospital,Government,Halcifergen Nevazone,Antimalarial,10.0,710,7100.0,May,2018,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,Kling Inc Pharm,Heilbronn,Germany,49.1404,9.218,Pharmacy,Institution,Zynosine,Antimalarial,5.0,74,370.0,May,2018,Steve Pepple,Tracy Banks,Bravo,Low
Kozey-Emmerich ,Homenick-Larson Pharmaceutical Ltd,Bergkamen,Germany,51.6167,7.6333,Hospital,Government,Interfedox Pilobamol,Antiseptics,60.0,41,2460.0,May,2018,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,"Schinner, Gaylord and Treutel Pharmaceutical Limited",Ahrensburg,Germany,53.6747,10.2411,Hospital,Private,Bexridol,Antipiretics,5.0,80,400.0,May,2018,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,"Reinger, Kihn and Goyette Pharma Plc",Euskirchen,Germany,50.6597,6.7917,Pharmacy,Retail,Albudazole Erobloc,Antiseptics,100.0,563,56300.0,May,2018,Stella Given,Alisha Cordwell,Charlie,High
Koss   ,Lemke Ltd Pharmaceutical Limited,Jülich,Germany,50.9222,6.3583,Hospital,Private,Pulmofine,Antibiotics,50.0,688,34400.0,May,2018,Sheila Stones,Britanny Bold,Delta,High
Gerlach LLC ,Runolfsson-Powlowski Pharmacy,Crailsheim,Germany,49.1347,10.0706,Hospital,Government,Aggrakine,Antiseptics,40.0,47,1880.0,May,2018,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,Schaefer-Rolfson Pharmacy,Germersheim,Germany,49.2167,8.3667,Pharmacy,Institution,Exotropin Empizine,Mood Stabilizers,4.0,785,3140.0,May,2018,Stella Given,Alisha Cordwell,Charlie,Low
Gerlach LLC ,VonRueden-Adams Pharm,Delitzsch,Germany,51.5264,12.3425,Pharmacy,Retail,Palodizem,Mood Stabilizers,1.0,201,201.0,May,2018,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Hansen Group Pharmacy,Warendorf,Germany,51.9539,7.9933,Hospital,Government,Zonixamine Immulinum,Analgesics,5.0,298,1490.0,May,2018,Anne Wu,Britanny Bold,Delta,Low
Welch-Langworth ,Nader-Borer Pharmaceutical Limited,Grimma,Germany,51.2386,12.7253,Hospital,Private,Thionide,Analgesics,5.0,113,565.0,May,2018,Erica Jones,James Goodwill,Alfa,Low
Koss   ,"Wuckert, Kreiger and Howell Pharma Plc",Lippstadt,Germany,51.6667,8.35,Hospital,Government,Clinolan Pitoletra,Mood Stabilizers,833.0,130,108290.0,May,2018,Stella Given,Alisha Cordwell,Charlie,High
Koss   ,Kris LLC Pharmaceutical Limited,Herten,Germany,51.6,7.1333,Hospital,Government,Primatate Univatol,Mood Stabilizers,50.0,172,8600.0,May,2018,Mary Gerrard,Britanny Bold,Delta,Medium
Gerlach LLC ,Welch-Orn Pharm,Emden,Germany,53.3669,7.2061,Hospital,Private,Exotropin Empizine,Mood Stabilizers,50.0,785,39250.0,May,2018,Steve Pepple,Tracy Banks,Bravo,High
Koss   ,"Denesik, Walter and Beatty ",Nordhorn,Germany,52.4333,7.0667,Pharmacy,Institution,Topipizole,Mood Stabilizers,30.0,368,11040.0,May,2018,Sheila Stones,Britanny Bold,Delta,Medium
Gerlach LLC ,Welch-Orn Pharmacy,Bingen am Rhein,Germany,49.9669,7.895,Hospital,Government,Ergomethate,Mood Stabilizers,25.0,604,15100.0,May,2018,Abigail Thompson,Tracy Banks,Bravo,Medium
Gerlach LLC ,Schuppe Inc ,Bensheim,Germany,49.6811,8.6228,Pharmacy,Retail,Oxymotroban Fexoformin,Analgesics,180.0,458,82440.0,May,2018,Steve Pepple,Tracy Banks,Bravo,High
Lockman  ,Block-Romaguera Pharmacy,Werl,Germany,51.5528,7.9139,Hospital,Private,Argalazine Abostryl,Antipiretics,5.0,628,3140.0,May,2018,Abigail Thompson,Tracy Banks,Bravo,Low
Koss   ,Leffler-Russel Pharmaceutical Limited,Hennigsdorf,Germany,52.6378,13.2036,Pharmacy,Institution,Temasone Thiobucil,Antimalarial,20.0,482,9640.0,May,2018,Stella Given,Alisha Cordwell,Charlie,Medium
Erdman  ,Barton Ltd Pharm,Rendsburg,Germany,54.3044,9.6644,Pharmacy,Institution,Interfestar,Antibiotics,100.0,62,6200.0,May,2018,Sheila Stones,Britanny Bold,Delta,Low
Koss   ,Schimmel-Waelchi Pharmaceutical Limited,Olching,Germany,48.2,11.3167,Pharmacy,Institution,Sanctumine,Antimalarial,6.0,149,894.0,May,2018,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,Barrows-Kohler Pharm,Hamburg,Germany,53.55,10.0,Hospital,Private,Acelimus,Analgesics,2.0,746,1492.0,May,2018,Abigail Thompson,Tracy Banks,Bravo,Low
Koss   ,Rutherford and Sons Pharm,Meppen,Germany,52.6906,7.291,Hospital,Government,Menogine,Antiseptics,1000.0,742,742000.0,May,2018,Jessica Smith,Britanny Bold,Delta,High
Gerlach LLC ,Kris LLC Pharm,Zeitz,Germany,51.0478,12.1383,Pharmacy,Institution,Docstryl Rivacin,Antiseptics,20.0,789,15780.0,May,2018,Erica Jones,James Goodwill,Alfa,Medium
Gerlach LLC ,Walsh-Brown Pharmaceutical Ltd,Bernburg,Germany,51.8,11.7333,Hospital,Private,Lovavatol Azelavarix,Mood Stabilizers,30.0,106,3180.0,May,2018,Erica Jones,James Goodwill,Alfa,Low
Welch-Langworth ,Kutch-Marks Pharmaceutical Limited,Kreuztal,Germany,50.962,8.0064,Hospital,Private,Antaparin Varizyme,Mood Stabilizers,20.0,513,10260.0,May,2018,Jessica Smith,Britanny Bold,Delta,Medium
Lockman  ,Okuneva-Corkery Pharma Plc,Bornheim,Germany,50.7592,7.005,Pharmacy,Retail,Symbitrim,Analgesics,20.0,536,10720.0,May,2018,Abigail Thompson,Tracy Banks,Bravo,Medium
Gerlach LLC ,Skiles-McKenzie Pharmacy,Dreieich,Germany,50.0189,8.6961,Hospital,Government,Lacoplex Hyaluvance,Mood Stabilizers,200.0,334,66800.0,May,2018,Steve Pepple,Tracy Banks,Bravo,High
Gerlach LLC ,Wolff Group ,Pfungstadt,Germany,49.8056,8.6044,Pharmacy,Retail,Tracdomide,Antipiretics,166.0,548,90968.0,May,2018,Abigail Thompson,Tracy Banks,Bravo,High
Gerlach LLC ,"Hammes, Bashirian and Pacocha Pharmacy",Schwelm,Germany,51.2904,7.2972,Pharmacy,Institution,Amlominphen Dexanovate,Analgesics,100.0,119,11900.0,May,2018,Thompson Crawford,James Goodwill,Alfa,Medium
Gerlach LLC ,Wehner-Stehr ,Steinfurt,Germany,52.1504,7.3366,Pharmacy,Institution,Dantocept Ferurenone,Antiseptics,68.0,307,20876.0,May,2018,Anne Wu,Britanny Bold,Delta,Medium
Koss   ,"Sanford, Franecki and Greenholt Pharmaceutical Ltd",Rheine,Germany,52.2833,7.4333,Pharmacy,Institution,Comzyme,Antibiotics,10.0,114,1140.0,May,2018,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,"Block, Thiel and Kuphal Pharmaceutical Limited",Ludwigsburg,Germany,48.8975,9.1919,Hospital,Government,Abtasol,Antiseptics,20.0,754,15080.0,May,2018,Erica Jones,James Goodwill,Alfa,Medium
Kozey-Emmerich ,"Greenholt, Donnelly and O'Reilly Pharmaceutical Ltd",Villingen-Schwenningen,Germany,48.0603,8.4586,Pharmacy,Retail,Sevotrana Tiafoxin,Analgesics,10.0,460,4600.0,May,2018,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Kutch-Marks Pharmaceutical Limited,Kreuztal,Germany,50.962,8.0064,Hospital,Private,Ketamara Evogel,Antipiretics,20.0,704,14080.0,May,2018,Daniel Gates,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,"Wiegand, Jast and Yost ",Korschenbroich,Germany,51.1833,6.5167,Pharmacy,Institution,Propralamide Dexlanzolam,Mood Stabilizers,20.0,391,7820.0,May,2018,Alan Ray,James Goodwill,Alfa,Low
Daugherty-Rempel  ,Leffler-Russel Pharmaceutical Ltd,Lingen,Germany,52.5233,7.3172,Pharmacy,Retail,Topitaine,Mood Stabilizers,1400.0,517,723800.0,May,2018,Abigail Thompson,Tracy Banks,Bravo,High
Gerlach LLC ,Miller-Satterfield Pharm,Heinsberg,Germany,51.0631,6.0964,Pharmacy,Institution,Kiovax Tercorolac,Analgesics,1440.0,722,1039680.0,May,2018,Jimmy Grey,Alisha Cordwell,Charlie,High
Koss   ,"Funk, Ratke and Heaney Pharma Plc",Bautzen,Germany,51.1814,14.4239,Hospital,Government,Presetron,Mood Stabilizers,10.0,216,2160.0,May,2018,Erica Jones,James Goodwill,Alfa,Low
Koss   ,Kuhic LLC ,Schleswig,Germany,54.5153,9.5697,Pharmacy,Retail,Bexridol,Antipiretics,40.0,80,3200.0,May,2018,Jimmy Grey,Alisha Cordwell,Charlie,Low
Koss   ,Ondricka Ltd ,Saalfeld,Germany,50.6506,11.3542,Pharmacy,Institution,Alarudin Azarolac,Mood Stabilizers,30.0,567,17010.0,May,2018,Sheila Stones,Britanny Bold,Delta,Medium
Koss   ,Cremin-Zemlak Pharmaceutical Limited,Cottbus,Germany,51.7606,14.3342,Pharmacy,Institution,Magneprex,Antimalarial,20.0,187,3740.0,May,2018,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,"Rodriguez, Stokes and Dickens Pharma Plc",Sömmerda,Germany,51.1617,11.1169,Hospital,Government,Invisteride Diclomycin,Mood Stabilizers,5.0,452,2260.0,May,2018,Steve Pepple,Tracy Banks,Bravo,Low
Koss   ,Feest PLC Pharmaceutical Limited,Göppingen,Germany,48.7025,9.6528,Pharmacy,Institution,Lovapur,Mood Stabilizers,10.0,551,5510.0,May,2018,Daniel Gates,Alisha Cordwell,Charlie,Low
Koss   ,Moore PLC Pharm,Bremerhaven,Germany,53.55,8.5833,Hospital,Government,Argalazine Abostryl,Antipiretics,20.0,628,12560.0,May,2018,Erica Jones,James Goodwill,Alfa,Medium
Gerlach LLC ,Feest PLC Pharmaceutical Ltd,Neustadt,Germany,48.8111,9.3656,Hospital,Private,Abranatal Lysoprosate,Antiseptics,20.0,681,13620.0,May,2018,Thompson Crawford,James Goodwill,Alfa,Medium
Gerlach LLC ,Quigley-Heathcote Pharm,Witten,Germany,51.4333,7.3333,Hospital,Private,Oxymotroban Fexoformin,Analgesics,10.0,458,4580.0,May,2018,Jessica Smith,Britanny Bold,Delta,Low
Erdman  ,"Beer, Kohler and Beatty ",Oberursel,Germany,50.2028,8.5769,Hospital,Government,Kinovatol,Analgesics,333.0,370,123210.0,May,2018,Erica Jones,James Goodwill,Alfa,High
Erdman  ,"Roob, Ernser and Kub Pharmaceutical Ltd",Oer-Erkenschwick,Germany,51.6422,7.2508,Hospital,Government,Pentastrin,Antibiotics,20.0,497,9940.0,May,2018,Jessica Smith,Britanny Bold,Delta,Medium
Koss   ,"Crist, Wisoky and Nolan Pharmaceutical Limited",Wermelskirchen,Germany,51.1392,7.2051,Hospital,Government,Oxymotroban Fexoformin,Analgesics,20.0,458,9160.0,May,2018,Alan Ray,James Goodwill,Alfa,Medium
Gerlach LLC ,Bosco-Marquardt Pharmaceutical Ltd,Höxter,Germany,51.7667,9.3667,Hospital,Private,Enzastryl,Antiseptics,10.0,26,260.0,May,2018,Abigail Thompson,Tracy Banks,Bravo,Low
Koss   ,Armstrong Inc Pharma Plc,Passau,Germany,48.5667,13.4667,Pharmacy,Retail,Aspinavir Silovance,Antibiotics,30.0,549,16470.0,May,2018,Mary Gerrard,Britanny Bold,Delta,Medium
Daugherty-Rempel  ,Stanton-Cole Pharmacy,Düren,Germany,50.8,6.4833,Pharmacy,Institution,Paronium Atracustone,Analgesics,20.0,414,8280.0,May,2018,Anne Wu,Britanny Bold,Delta,Medium
